username,name,status,kelas
Jetta480,Jetta Kott,RT @mbuliel: Diskon sampai 40% lhoooo.. #makeup #oriflame #oriflamebekasi #kosmetik #eyeshadow #lipstickâ€¦ https://t.co/SFGy81ESts,ya
HEADWAYshoes,HEADWAY FOOTWEAR,"kunjungi website kami, dapatkan diskon menarik sob https://t.co/knxRLa9fT1 :)",ya
Giladiskon,Giladiskon Indonesia,"Gebyar Clearance Sports SALE,Diskon hingga 80%. Info--> https://t.co/TDD5TOU8td",ya
gdyura19,Yura-ra,"@seohynnie gak skalian udh sedikit""nya ditambah diskon/? Wkwkwk",tidak
TokoMaskerWajah,cantik sehat,"Untuk konsumen kami silahkan add line official kami dgn id ""@ dokterherbal"" (Pake @ tanpa spasi) yg order via line official kami diskon 20%.",ya
OomTedjo,Oom Tedjo,Kata Dono! Kita ga pernah susah cuma kebahagiaan lagi dipinjemin #HostingGratis https://t.co/7XPezsK5ui,tidak
kmgsvts,Kmg,radenkiky Jika klaim promo diskon perangkat 4G LTE Smartfren dengan membawa perangkat lama dan nomor serta kartu identitasnya ke Galeri (RH,tidak
anggawahyudi89,Angga Wahyudi,RT @atmprima: Tampil cantik dengan kartu Debit/Kredit OCBC NISP. Dapatkan diskon 30% di seluruh outlet Natasha https://t.co/MPFnl8bFvw #OCBâ€¦,ya
anastashadw,masih polos!,@gojekindonesia apus dah tuh diskon diskon pake gopay. ga berguna !! driver jadi males. klo bikin diskon mikirin juga pendapat driver!!!!,tidak
KompakTour,TOURTRAVELINDONESIA,Diskon 70K Tour Ke #Karimunjawa via Pelabuhan Kendal ! Cek di https://t.co/osE1o7nNyV,ya
burupromo,Buru Promo,Diskon 70% dan Cashback 400k di Home Solution https://t.co/7BalvNrf7k #BNI #FurnituredanPerabotRumahTangga,ya
Agz_Kng,â•°AgusArwiâ‚ªataâ•®â„¢,@zarajkt48 @Pucchi_JKT48 beli Tiket Hs Diskon 50% beli satu tiket gratis 4 tiketðŸ˜,ya
pastagio_banjar,PastaGio Jogjakarta,Diskon (potongan harga) -100rb dinner /ultah pada senin - jumat u/ follower snapchatâ€¦ https://t.co/5FbR7r98nh,ya
AdaDiskon,AdaDiskon.com,Diskon setengah harga main di Trans Studio Bandung! Mau? Klik ~> https://t.co/gaJimjkyTf,ya
malanglife,malanglife,Manfaatin promo ini kalo ke #ecogreenpark diskon sampai 25% https://t.co/9gGlhJYFgy #malanglife,ya
AdaDiskon,AdaDiskon.com,Hunting buku-buku Gramedia dengan diskon hingga 70%! Cek infonya-> https://t.co/9xTjZx8g4C,ya
efviel,efviel,Belanja online #murah #diskon aman dan terpercaya check it now https://t.co/o2yPd0VQKl ##diskon #ollshop #shoping,ya
ArekGathel,arek gathel,Perusahaan Louis Vuitton membakar barang dagangannya yang tidak terjual sehingga tidak akan dijual dengan harga diskon.,tidak
rajapeninggibdn,Raja Peninggi Badan,@postingiklan Promo Peninggi Badan Diskon 50rb Paket 30hari/40 hari sampai tgl 26-08 083878097619 https://t.co/5PJuf2zmRG,ya
LagiSale,LagiSale.com,Mau kemeja zara keren diskon sampai dgn 50% ? Kunjungi Senayan City Lantai 2 https://t.co/Y9c4J8QVLf,ya
ayowangi_parfum,PARFUMFM,"parfum merk Emporio Armani City Glam Him - Lacoste Challenge sedang diskon 100ml 4 jt,di fm hanya 250.000 pin:225019A4 @banteniklan",ya
kopp2015,Sandee Jarosz,"RT @foodbeveragesID: https://t.co/p0SVAeu9UR Dapatkan kode voucher 50%diskon Tanpa minimum pembelian utk digunakan belanja samyang,kosmetikâ€¦",ya
dharuELFshop,cek favorites~,"READY STOCK TAS EXO HARGA 165.000, SMS/WA 085694731341 more info cek bio & favorites [DISKON 10.000 UNTUK TAS INI] https://t.co/fMBPxlmNOh",ya
qwelawanld,BIRU,@GayaMatahari . banyak diskon.. @Jogjacitymall https://t.co/viJ3H11o4G,ya
greenteafreakss,DR,"RT @FirstMediaWorld: Sebelum kesana, simak info lebih lanjut di https://t.co/nazjqlcpfL",tidak
greenteafreakss,DR,"RT @FirstMediaWorld: Book lovers, pulang nanti mampir ke Books and Beyond terdekat dan dapatkan diskon 10% untuk pembelian buku atau produkâ€¦",ya
greenteafreakss,DR,RT @fantasiousID: Kamu bisa mendapatkan voucher diskon belanja buku-buku sampe 35% loh! #LaunchingBook #KemangVillage #FirstMedia https://tâ€¦,ya
otongdanpakpol,Otong dan Pakpol,Wanita tidak perlu kata motivasi untuk membangun semangatnya. Dia cuma perlu kata diskon besar-besaran,tidak
malanglife,malanglife,"Dua maskapai ini memberikan diskon 20% bagi pengunjung eco green park, Apa saja syaratnya? https://t.co/9gGlhJYFgy #malanglife",ya
AdaDiskon,AdaDiskon.com,Promo diskon hingga 30% makan sepuasnya menu favorite di Kopitiam https://t.co/Ww5kofnwdi,ya
RumahGrosirBDG,Rumah Grosir Bandung,"Produk Kecantikan, Rumah Tangga, Kesehatan dan Baby Shop tersedia lengkap di https://t.co/UDslcVs2Fm dpt diskon menarik bg member kami :)",ya
efviel,efviel,Belanja online #murah #diskon aman dan terpercaya check it now https://t.co/3XnHHYvxzk ##diskon #ollshop #shoping,tidak
suci_riadi_17,RUMAH HIPNOTERAPI,BERIKAN DISKON UTK PELANGGAN BARU https://t.co/RC9Qhqm5RC PIN BB: 27F97BB2 SMM @sinungwiloso1 @jual_beli @ #socialmedia #srudukfollow,tidak
Hotel2Murah,Hotel Murah,Booking Hotel lebih Murah dgn PegiPegi cek disini-â†’ https://t.co/4bbcH8AOsT --- #HotelMurah #Hotel #Liburan #Diskon,ya
AdaDiskon,AdaDiskon.com,Diskon 20% beli popcorn dan minuman di CGV Blitz! Klik https://t.co/hVL4tcjhmk,ya
nambahintinggi,Obat Peninggi Badan,"Gilaa!! Diskon harga modal Peninggi/penggemuk/pelangsing/pemutih kulit setiap harinya, cek https://t.co/ard82IAekl",ya
Jalan2Bro,JALAN2BRO,"Folow Twitter dan IG kami , bisa dapat diskon liburan hingga 50% , pusat liburan murah hanya di https://t.co/lO1rZ1jBM9",ya
BeasiswaS1,Beasiswa S1,Web @BeasiswaIndo pake hosting dari Cyber Coral https://t.co/3HALFl5hXt servernya mantap! pake kupon BEASISWAINDO utk diskon 25%! #Nov21,ya
HJanuati,honai januati,RT @AdaDiskon: Cari tempat arisan atau kumpul bareng teman? Cobain Warung Lombok! https://t.co/71kECZ1Ita,tidak
BayuSubuh09,bayubay,Lagi diskon dari harga 75 rb menjadi 50rb..diskon sampai akir tahun .. Kotak tissu kulitâ€¦ https://t.co/LCZPlAmVNo,ya
BayuSubuh09,bayubay,Lagi diskon dari harga 150rb menjadi 95rb.diskon sampai akir tahun ..Gentong kulit telor Stokâ€¦ https://t.co/MulPRG9NeG,ya
Visonaeun,VðŸ––âœ¦,@najaeminct_ @rnjunctd yah gak asik ah gaada diskon,tidak
AdaDiskon,AdaDiskon.com,Gunakan ini untuk makan hemat diskon 20% di Hawaiian Bistro https://t.co/dslSZSxhrL,ya
mooienterprise,Mooi Net,Jual voucher game online Megaxus. Diskon murah. Gamers only. BBM 74843A66.,tidak
winwinscheng,Wingwing97â¥,"@_lauhenry89 diskon christmas lah kan udah deketan. tida apa, hyung tetap panutanku tq",tidak
olshopbali,Olshop Bali,"gak usa pusing, barang kita #murah ditambah selalu ada diskon #sale - cek aja ya sis/bro - https://t.co/idjcyqD6gi",tidak
tinggisegar,Agen NHCP,"biasanya sih mood cewek bakalan bagus kalo ngeliat tulisan ""DISKON""â”’(Ë‡_Ë‡)â”Ž",tidak
wahyu_winoto,wahyu winoto,"Sepatu Cewek, cek di https://t.co/g2nZISCtKU #diskon",tidak
_lauhenry89,í—¨ë¦¬Henry Lauâ¥,"@winwinscheng kga ada diskon, belom lebaran ini. Jgn jadiin hyung panutan, unfaedah :v",tidak
maharanishakir6,maharanishakira,"@TelkomCare min ga ada diskon"" nih indihome akhir tahun?",tidak
aihsomi,rapci - SXMPOO,"dibeli buku bes seler, ""Hukum Sunnah"" oleh rapci sist. lg diskon aj https://t.co/UDPLupy30B",tidak
larasativera55,larasativera,@TelkomCare min ada diskon mahasiswa ga indihome?,tidak
arsknrwksn,Arieska Nur W,RT @VaingloryID: KAMU YANG MENGENDALIKAN HARGA! RT sekarang dan beritahu temanmu untuk meningkatkan diskon Black Friday #Vainglory. https:â€¦,tidak
nambahintinggi,Obat Peninggi Badan,"Gilaa!! Diskon harga modal Peninggi/penggemuk/pelangsing/pemutih kulit setiap harinya, cek https://t.co/ard82IRPbT",tidak
jihazedge,Jihaz,"Sengaja pas ultah adminnya nih , pasti ada diskon besar-besaran nih https://t.co/cdTacXNOES",tidak
rahadianaa,rahadiana D nugraha,Dapatkan diskon VPS Digital Ocean hanya di: https://t.co/SG6rUBfr4Z,tidak
sesepatu,LA IKBAR GUSTI M,SALEðŸ˜Š Nike Indonesia Home Jersey 2012 Harga DISKON Rp 300.000 Brand New With Tag Only Sizeâ€¦ https://t.co/tJuqZSGvAx,ya
PeninggiGrosir,Invite 7E8FBFE5,"PENINGGI BADAN #MURAH , harga grosir, INVIT 29A2D527 SMS 085642236122 #JEMBER #Madiun #ngawi #diskon #INDONESIA ##InfoJatim #Retweet",tidak
AdaDiskon,AdaDiskon.com,Dapat diskon beli 250rb beli tiket pesawat! Klik~> https://t.co/4xhMNerEbo,ya
lisna_dwi,Lisna Dwi Ardhini,RT @GrowNHealth: Iya bucan. Diskon 10% lumayan banget. Stok @GrowNHealth juga tinggal dikit lho. Buruan pesan ya :) https://t.co/8Bs97RA0sB,ya
amaleeaw,Amaylia Permahani,RT @raisa6690: Zara kapan diskon sih gue gigit nih,tidak
BStrengto,bill strengto,"Diskon BH khusus pelajar, follow @JualBH",ya
saddyaulia,SaDDy AuLiA,A DAY IN MY LIFE | BERBURU DISKON | BATH AND BODYWORKS | ARMANDO CARUSO | SADDY AULIA: https://t.co/Gme8oF0kiT melalui @YouTube,tidak
solobuzzz,TRAVELLERS,RT @wisatalove: #hotel #di #batam #diskon #hotels #booking Lokasi strategis Hemat klik disini TRAVELOKA: https://t.co/YkyDiGUcM5 https://tâ€¦,ya
solobuzzz,TRAVELLERS,RT @HalakhCreative: #hotel #murah #di #batam #diskon #hotels #booking Lokasi super strategis klik disini: https://t.co/MOXy3YPa3O https://â€¦,ya
solobuzzz,TRAVELLERS,RT @LarasJ9: #diskon #hotel #booking #murah #batam https://t.co/z310RqIfGU cepat langsung klik disini : https://t.co/I7WLR4FsDw https://t.â€¦,ya
solobuzzz,TRAVELLERS,RT @HalakhCreative: AGODA pasti harga terbaik dan #hotel terbaik #booking #enjoy #batam #diskon klik disini : https://t.co/lu6i5BI6Ku httpâ€¦,ya
solobuzzz,TRAVELLERS,RT @irfan_dir: #diskon #hotel #booking #murah #batam https://t.co/8Mr0nHFkTG #pesonaindonesia cepat hemat langsung klik disini : https://t.â€¦,ya
solobuzzz,TRAVELLERS,RT @LarasJ9: Prasmanan selera nusantara 65k senin-jumat jam 11.00-14.00 Resv 081363009198 #batam #enjoy #best #diskon https://t.co/97JOXYkOâ€¦,ya
solobuzzz,TRAVELLERS,RT @AParayudha: One bite is not enough for you.....mini tiramisu served at Barbekyu Pojok Kuliner #indonesiabanget #diskon #hotel https://tâ€¦,tidak
twiceminatozk,Sana,@myeuiomina minta diskon/?,tidak
Rizalfaizall,RZLâ„¢,"RT @WDZG: Ngapain nunggu diskon, gabung jadi #WadezigCrowd dapetin member card + Disc All Items u/ pembelanjaan di @WDZG https://t.co/B5kCnâ€¦",tidak
kemrondallasrp,kemron,yang kepo yang kepo mas mbak https://t.co/t1ETT38nhw diskon 50%,tidak
RobiFauji,robi f hidayat,@riasnurulsuci Dapet notif diskon paket nikah. Mikir krn tgl tua. Tp ttep diambil. Ya jgn menyia nyiakan diskon,tidak
bo_plumpgirl,AVAIL INCLUDE JAKSEL,Avail JakSel ya besok.. Yang mau isi slot besok diskon lohh.. Cusss dikeep slotnyaa.. Aku tunggu DMnya yaa masbeb.. ðŸ˜˜ðŸ˜˜,tidak
PeninggiGrosir,Invite 7E8FBFE5,"PROMO BESAR PENINGGI BADAN TIENS, order yuk, invit 29A2D527 SMS 085642236122. #Tiens #Murah #promo #diskon #sragen #s ##InfoJatim #Retweet",tidak
winwinscheng,Wingwing97â¥,@_lauhenry89 diskon deh 98% ya ya ya hyung panutanku :)),tidak
oliviamediru,Olivia Mediru,Diskon mengalahkan kerusuhan di dalam perut dan dompet. Hilap yallahðŸ˜§,tidak
bo_plumpgirl,AVAIL INCLUDE JAKSEL,Edisi BU mendesak.. Untuk senin aku avail include diskon 100ribu untuk rate semua paket. Apa aja paketnya? Cuss langsung ke DM. Thank you ðŸ˜˜ðŸ˜˜,tidak
yolyol_2000,Yolanda Yolanda,RT @dwinedwin: Diskon Mudik BNI di Panorama Tours https://t.co/25ount96bD https://t.co/GploFebDic,tidak
ditha_yuditha,ditha,"Dijual rumah tipe 36/60 harga 350jt bisa cash keras (diskon khisus),â€¦ https://t.co/CRHhhOHmHa",ya
maknae97_,jeon joko,"@xoluvtiffany_ bisa Tapi gak ada diskon tante, mau ?",tidak
CISCbanjarmasin,CISC Banjarmasin,"jual beli serangan, tapi gak pake diskon",tidak
mooienterprise,Mooi Net,COD pembelian voucher game online dengan murah + diskon! Kapan lagi? khusus untuk daerah jabodetabek yaaa!,tidak
Leejall,oko,RT @VaingloryID: KAMU YANG MENGENDALIKAN HARGA! RT sekarang dan beritahu temanmu untuk meningkatkan diskon Black Friday #Vainglory. https:â€¦,tidak
ryan_nus,Rul,Kemudian grab kasih diskon 70% *naik lagi* https://t.co/zdgiIej2mm,ya
srningsih_,SRI,Diskon perasaan lah buat tutup akhir tahun,tidak
srningsih_,SRI,Ada diskon,tidak
minatozakiesana,ãˆ SANA,@tuescbelle akhir tahun diskon dong,tidak
predatorfunpark,PredatorFunPark,Diskon 20% dengan Boardingpass Air Asia #Jatimpark #PredatorFunPark https://t.co/SipzGp05DG,ya
gheewdd,Heufken,Btw trans studio bdg lg diskon 50% buat ktp jabar. Trus tmn kek nyuruh cpet sembuh mau nraktir. Menstrim emang kalo yg ultah yg traktir kan,ya
GRANDEMUSIK,IG: GRANDEMUSIK,RT @Promo_MMC: Bakal ada diskon khusus untuk pembelian ampli @LaneyAmpsID di booth @planetmusikoff1 @BekasiMusik @GRANDEMUSIK pada saat eveâ€¦,tidak
POT_Indo,PhotographerOTrainin,"Biaya Pendaftaran; Umum 500rb, Pelajar 450rb. 20 Pendaftar pertama diskon 50rb, dgn menunjukkan twit ini.",ya
AdaDiskon,AdaDiskon.com,Mau beli kue ulang tahun? Spesial diskon beli kue di Dapur Cokelat https://t.co/6zIEhMgrXk,ya
petrabkarunia,petra budi karunia,"Kapan lagi bisa dapat diskon 10% untuk booking hotel dari https://t.co/1sCrj3QAeE? Caranya mudah, share promo ini! https://t.co/DppYPlxf6E",ya
GRINDKORU,oms oms,@githapewe @TimHuruHara @Wkopicorner meuli 1 diskon 10 urg datang ayena sok wkwk,tidak
Giladiskon,Giladiskon Indonesia,Diskon XTRA 7% Setiap hariÂ @bliblidotcomÂ Â Klik->Â https://t.co/NtZSqPzkpF,ya
eunhabell,ìœ¼ nha,Iya om kita lg promo soalnya jd dapet diskon nanti untuk sekali transaksi hehee https://t.co/1AG68lvErw,tidak
Carera_10,K R I S T I N,"RT @DINOMARKET: New Color ! Samsung Galaxy S7 edge. Diskon Hingga Rp1,2 Juta. Rasakan kemewahan Samsung Galaxy S7. Klik https://t.co/Vo3Xjyâ€¦",ya
fariedibbrahim,Om Parid .,ðŸ‘¨ yg ini dapet diskon g mba? ðŸ‘© g ðŸ‘¨ kl yg ini dapet dis ðŸ‘© g ðŸ‘¨ kl yg ini ðŸ‘© g ðŸ‘¨ ko jwbny g mulu si mba ðŸ‘© hbs km jln sm yg lain sih #KisahKasir,tidak
jehoptwt,Jehop,"khanbinIkon: smartfrencare: IfanUya05 Utk promo diskon pembelian perangkat 4G LTE Smartfren sesuai smsnya, utk ceknya dengan ketik LTE kiriâ€¦",ya
lagniaeppe,Myoui Mina. Â²Â¹,"Mahal banget, oppa. Ngga ada diskon? https://t.co/ReOOKjGWd6",tidak
Giladiskon,Giladiskon Indonesia,"Promo-Promo Special @AirAsiaId gebyar Diskon + Harga Special ,Info-> https://t.co/DU5cBws1tj",ya
Terttiia,Tertia Lude,Siapkan Dirimu! Hong Kong Berikan Diskon Gila-gilaan Untuk Wisatawan Sambut Musim Dingin https://t.co/xp3bnILJxr via @TribunTravel,ya
marthasasongko,martha sasongko,"Kapan lagi bisa dapat diskon 10% untuk booking hotel dari https://t.co/6Za7yTIyI4? Caranya mudah, share promo ini! https://t.co/DNt6b4Oktp",ya
djhoemadie,Joemadie82,"Joma topflex indoor, buruan gan..seri terbaru,hanya di @waroengbola . Rp 879rb masih diskon jadi 749rb. https://t.co/qKP3g9drT4",ya
chynditan1,cindytan,@afgansyah_reza Promo Hangat https://t.co/u5L4cZLLsz : Diskon Sampai 65% #bintangbola #sportbook #togel #pokerâ€¦ https://t.co/Lo8sOPCy0z,ya
mediacenter_pb,PB-PGRI,https://t.co/vJK3By1ZaO,tidak
RumahUsaha,wallpaper dinding,"Produk Diskon, Toko Interior Malang, 100rb per roll 0821-3267-3033 https://t.co/GQ9fyl2P93",ya
Iqbaeldiafakhri,el,@endiraaptr gratis lah masa diskon doang,tidak
endiraaptr,end,@Iqbaeldiafakhri private inggris sn bang sm gua diskon lah boleh,tidak
katalogpromosi,katalogpromosi,THE BODY SHOP Promo Diskon 20% untuk pembelian limited edition body product edisi Christmas dengan Kartu MANDIRI https://t.co/zQ0sCCGs4j,ya
Ahmmmm235,A P R I A N S,"Kalau saya dapat diskon ya itu hak saya dong,kalau saya gak dapat diskon juga gpp,yg penting saya bayar sesuai tariâ€¦ https://t.co/pzyuo9UftC",tidak
FransiskanesKUH,ì¹´ë¥´ í‹°ì¹´,@mytapradita uwe suda tau kaks althea itu... gua cc ke ngana karena ada diskon laneige itu,tidak
mytapradita,MYTA,"@FransiskanesKUH jgn bilang km baru tau althea? itu kan emang diskon semua barangnya, cuma kena ongkir dr korea kalau di bawah 300k",tidak
Hemat_Liburan,Liburan Hemat,Nikmati Promo of The Week booking hotel murah di Indonesia diskon s.d 67% https://t.co/LyCHBWgEDa #PromoHotel #HotelMurah #Liburan #Hotel,ya
Soel_Orthello,Samsoel Arifin,"Belanja di @Alfamart adalah solusi belanja dengan hemat, apalagi ditambah diskon 10% dariâ€¦ https://t.co/JWA9eyMedR",ya
DirtyJulian,disty julian,"Awalnya buku Tentang Kamu ini gw pikir roman biasa. I was wrong. Ini orang daya imajinasinya sinting. Beli gih, mumpung diskon di Gramed.",tidak
taetaey_ss,ê¹€íƒœì—°,"@ftislchoi hahahahaha~~ ya kan katanya cantiiik~~ kasih diskon dong buat yg cantik~~ u,u do aegyo?? https://t.co/TKsV4kFYNi",tidak
wildanyahuza,wey,@lanaanajma @ZeanElhamasBai opo? mangan diskon 100%? ayok budalkan :'3,tidak
taetaey_ss,ê¹€íƒœì—°,"RT @ftislchoi: @taetaey_ss anjir ni nunna, udah nyoba roman2 gtu malah ujung2nya minta diskon wkwk, do your aegyo maybe he'll give us discoâ€¦",tidak
Giladiskon,Giladiskon Indonesia,"Peralatan & Perlengkapan Rumah Tangga Special Promo Diskon 70%,Info-> https://t.co/tA48g5lCQh",ya
AdaDiskon,AdaDiskon.com,Cari tempat arisan atau kumpul bareng teman? Cobain Warung Lombok! https://t.co/71kECZ1Ita,tidak
efviel,efviel,Promo diskon murah hanya di https://t.co/kMjEWHglGI #bukalapak https://t.co/p3xKPQl4Lr ##diskon #ollshop #shoping,ya
dorika75,dorika,"RT @DB_Sinarmas: Nikmati diskon 30% furnitur favorit kamu di Informa, bayar dengan Pay By QR Bank Sinarmas, download aplikasi https://t.co/â€¦",ya
bukuasyik,Buku asyik,"PO periode 2. Diskon 15% Serendipity, Rp 75.650 (normal Rp 89.000). Order hub salah satu kontakâ€¦ https://t.co/lhvQsruw9c",ya
dorika75,dorika,"RT @DB_Sinarmas: Berikan mainan yang berkualitas sibuah hati, Nikmati diskon 30% di TOYS KINGDOM, bayar dg Pay By QR Bank Sinarmas, https:/â€¦",ya
spininactreb191,Faith Hemmings,"RT @MFitraNurdians1: Semua bilang bagus, semua bilang bisa sukses, semua kasih diskon #KorbanOdong2",tidak
xxseme,Seo In Guk,"@Tout_est_noir ada yg lg diskon. Uniqlo x theory,ada yg bagus..eh namanya sale. Size L rata2 abis",tidak
fariz1234,KamiTetapAhokâœŒKTA.,"RT @tajaliarif74: @fariz1234 @Lewinhery @WahhabiCC @GustiKenArok @angelmaximilan moga dapat diskon, lumayan.. mau gak tuh mas lewi.. dpt orâ€¦",tidak
Rhyzkia_Lee,Rhyzkia Rosyidd,"@bni biar bisa dpt info diskon belanja dg kartu Debit BNI,tdk bnyak potongan, jg trdpt vitur VCN BNI #BNITaplus https://t.co/XWgIzbe9Ew",tidak
Giladiskon,Giladiskon Indonesia,"Belanja Tanpa Ribet dengan gebrakan diskon hingga 75%,Info->https://t.co/xdDMX6M8XT",ya
andrirsd,andri kurniawan,"RT @rizalandri: Kesel adalah udah puas beli sepatu di blibli diskon jadi sejutak, ehtadi lihat di planet sports, harga sepatu yang sama udaâ€¦",tidak
nufazee,IG @nufaz3e,RT @duniaeni: Buat yang penisirin sama #maduanak bikin #anaklahapmakan @GrowNHealth Ada diskon 10â„… loh buat madunya..mau tahu infonya?,ya
AdaDiskon,AdaDiskon.com,Diskon 20% beli minuman bubble tea favorit di hop hop https://t.co/j42Oq5hKml,ya
Giladiskon,Giladiskon Indonesia,"Elektronik Clearance Sale @Mataharimallcom dengan diskon hingga 91%,Info->https://t.co/PuJz03z3ow",ya
TR_Kjunhoe97,Junhoe,@jexnheejin bayar dong.tapi diskon deh,tidak
rezacurvanord,reza F tanjung,RT @VaingloryID: KAMU YANG MENGENDALIKAN HARGA! RT sekarang dan beritahu temanmu untuk meningkatkan diskon Black Friday #Vainglory. https:â€¦,tidak
katalogpromosi,katalogpromosi,https://t.co/Goq109Y3iX Road to Harbolnas 2016 - Estafet Sale! Nikmati Diskon hingga 85% tanggal 21-25 November 2016 https://t.co/DK1RMHQS5L,ya
LarasJ9,Laras J.,RT @JagoPromotion: Paket Liburan dan perjalanan Bisnis yang hemat #booking via *TRAVELOKA* #diskon #enjoy #best #batam klik disini : httpsâ€¦,ya
Abdulmt91,Mas Abdul,"@IM3Ooredoo @IndosatCare info dong, apakah masih ada diskon berlangganan @SpotifyID premium u/ pengguna #FreedomCombo ?",tidak
salshazuhriyah,Salsha Zuhriyah,RT @Dear_Connie: Cowok juga nggak ngerti kenapa diskon dan obralan di mall itu menggairahkan. Mereka juga bingung kenapa manusia harus selaâ€¦,tidak
satriyous,â•°satriyotunggulaâ•¯,@EncikSyek yaudah jangan bangun pagi mending bangun rumah aja harga semen sama batako lagi diskon nih ðŸ˜ðŸ˜‚,tidak
tajaliarif74,Tajali #NoHoax,"@fariz1234 @Lewinhery @WahhabiCC @GustiKenArok @angelmaximilan moga dapat diskon, lumayan.. mau gak tuh mas lewi.. dpt order jd korlapðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚",tidak
joSULIRVAN,Follow @ZoneINS,Ber-Iklanlah Sekarang dan dapatkan Paket dan Diskon Menarik!!,tidak
Giladiskon,Giladiskon Indonesia,"Exclusive brand super promoÂ @MatahariMallComÂ Â dengan diskon hingga 70%,Info->Â https://t.co/9lrXo9VIZe",ya
AdaDiskon,AdaDiskon.com,2 Promo pilihan main hemat di Water Kingdom https://t.co/53oZXRUKA0,ya
limiordy,limiordy,"AYOO.. DAPATKAN SEGERA ""KOMIK JAGO JUALAN"". komik terlaris di indonesia. buruan PRE ORDER SEKARANG (19-22 NOV 2016)â€¦ https://t.co/EKTG3CPFrl",ya
githapewe,PEWE,@TimHuruHara @Wkopicorner mbung atuh ðŸ˜ž sok meuli 10 diskon 1 wkwkw,tidak
KiOSTiX,KiOSTiX,#KiosTIXNews: Spesial Diskon Buat Kamu #kiosTIX #makeitexciTIX https://t.co/4dzvvsOnLK https://t.co/ePyGs8lbKn,tidak
lovesyul,Heaven,APA?! haiyaa... Diskon lah diskon mau? https://t.co/mlLBlyOqbR,tidak
TriWahyuHS,Tri Wahyu Hadi S,Diskon memperburuk kondisi dompet,tidak
putciput,Stefany Putri,Kepuasan batin kalau barang yang dibutuhkan eh malah diskon. Butuh ya bukan ingin ðŸ˜‰ðŸ˜‰,tidak
vntamaya,Vania N Tamaya,"RT @Bellanahs: Coba aja, mana ada cewek yang bisa sebentar kalo belanja. Apalagi ada diskon.",tidak
Giladiskon,Giladiskon Indonesia,"Mega Fashion Clearance Sale Diskon hingga 75%,Info-> https://t.co/ohAAdyLn2Y",ya
AdaDiskon,AdaDiskon.com,Makan sushi sepuasnya di Poke sushi diskon hingga 30% https://t.co/4Crgk9xZYm,ya
putri71926444,putri,"RT @gojekindonesia: Nikmati diskon 40%, dan rasakan kemudahan, kenyamanan, keamanannya menggunakan GO-CAR. Download sekarang! https://t.coâ€¦",ya
Hotel2Murah,Hotel Murah,Nikmati Promo of The Week booking hotel murah di Indonesia diskon s.d 67% https://t.co/alFMGq6RYG #PromoHotel #HotelMurah #Liburan #Hotel,ya
kimjsuo,JISUUUU.,"mau dunga cyin, diskon ga?? https://t.co/jQsWb8wdYP",tidak
mug_ajaib,Mug Ajaib,Diskon AJAIB! Mug Ajaib SEBESAR 25% !!! Hanya berlaku dari tanggal 21 Nov 2016 - 23 Nov 2016 #diskon #promo,ya
Ndahfirr,indah,"RT @d_crepes: Dcrepers, promo tgl 20 kembali lagi lho! Diskon 2rb utk menu savory. Yukk mampir ke outlet Dcrepes :) #Dcrepes20th https://t.â€¦",ya
txcmin,Taemin â˜•ï¸,@Cafe_Ent nyarinya yg diskon doang,tidak
tinxkeu,GD,93haneulina: smartfrencare: lanhudiee Mba Tara jk ingin gunakn kuota malam silakn di pukul 01:00 s/d 06:59 WIB dn diharuskn melakukn diskonâ€¦,tidak
unbeautiy,jeongjoo ã…‡ kanevâœ¿,@awkiddie @yeodja94_ @zinbgf @Tffyhwang @chaeyyx_ @Yocjis @iJihunkr padahal gua dah kasi diskon lo,tidak
Randycotok1,Randy Oktavia,"Soulmates VIP room karokean. Jln. by pass, depan pom bensin (0752) 32506.Bukittinggi . untuk hari ini dikasih diskon.",ya
Redaksi_Ortax,Ortax,Dapatkan diskon 20%++ untuk pembelian Akselerasi PPh 21 dan E-Faktur CSV Creator https://t.co/DXj9YhATmZ,ya
yutaandme,Sarah,@dimplesjae terus itu yuta sama ty dapet diskon beli iphone 7 di konter hp nya chenle ðŸ˜ðŸ˜,ya
wahyu_winoto,wahyu winoto,"Sepatu gaya, cari di https://t.co/g2nZISCtKU #diskon",ya
MarwindaSpd,winda spangba,Keistimewaan Kartu kredit Bank Mega anda dimanjakan dengan--> â™¡Diskon tambahan 10% setiap hari atau cicilan 0%-6... https://t.co/2gxbZtjhpg,ya
AdaDiskon,AdaDiskon.com,Diskon 50% beli menu kesukaan di Crepe Signature https://t.co/Dc9NeHq7QY,ya
Hemat_Liburan,Liburan Hemat,Pesan #Hotel di #Malang via https://t.co/jMcMrSKZ7n lebih murah >> https://t.co/OqI2m66RsQ #Penginapan #HotelMurah #Diskon,ya
ceramah_id,ceramahmotivasi.com,Beli di sini : https://t.co/Xp0Mf1xHbv #hp #handphone #xiaomi #samsung #smartphone #diskon #discount #murah https://t.co/9RbHQFezoc,ya
Debby_Djumanta,Debbot Dâ“™â“¤â“œâ“â“â“£â“,RT @ozradiobandung: Download & Register @Uber_IDN SEKARANG! Dapatkan diskon 50% di perjalanan pertama! Gunakan kode promo: OZRADIOBDG httpsâ€¦,ya
