@relation C__Users_Tifani_Documents_GitHub_ekstraksi-diskon_EkstraksiDiskon_data_processed_kategori

@attribute text string
@attribute @@class@@ {elektronik,fashion,hiburan,kecantikan,kuliner,lain-lain,otomotif,'rumah tangga',wisata}

@data
'detiktopi,TRUSTED SELLER,topi _toko_fashion_ import snapback baseball topimurah murmer diskon keren swag jual bboy selfie ootd style _url_ ',fashion
'megatopi,Hat Store,topi mlb import snapback baseball topimurah diskon keren kamisoptimis swag jual bboy selfie ootd _url_ ',fashion
'detiktopi,TRUSTED SELLER,topi rvca import snapback baseball topimurah murmer diskon keren swag jual bboy selfie ootd style _url_ ',fashion
'MalMetropolitan,Mal Metropolitan Bks,spesial diskon butuh lensa kontak mu optikmelawai metmalbekasi lantai dasar samp _url_ ',fashion
'gardenajogjaid,GARDENA DEPTSTORE,sedia _toko_fashion_s buru counter maybelline lt gardena jogja gardena jogja diskon makeup makeupreview ',fashion
'GilaPromoDotCom,GilaPromo,diskon paul frang promo belanja hemat diskon _url_ ',fashion
'GilaPromoDotCom,GilaPromo,diskon quiksilver promo spesial november gratis gelang hope _url_ ',fashion
'Briket,Briketshopcom,belaja _url_ nego diskon nov diskon discounts fashion belanjaseru ',fashion
'GilaPromoDotCom,GilaPromo,diskon quiksilver promo spesial november gratis gelang hope _url_ ',fashion
'GilaPromoDotCom,GilaPromo,diskon paul frang promo belanja hemat diskon _url_ ',fashion
'plazapondokgede,Plaza Pondok Gede,tampil keren tomkins followers banget koleksi keren dapat diskon _url_ ',fashion
'Giladiskon,Giladiskon Indonesia,diskon promosi paul frang promo belanja hemat diskon _url_ ',fashion
'Giladiskon,Giladiskon Indonesia,diskon promosi quiksilver promo spesial november gratis gelang hope _url_ ',fashion
'wahyuwinoto,wahyu winoto,sepatu cantik cari _url_ diskon ',fashion
'GilaPromoDotCom,GilaPromo,diskon paul frang promo belanja hemat diskon _url_ ',fashion
'GilaPromoDotCom,GilaPromo,diskon quiksilver promo spesial november gratis gelang hope _url_ ',fashion
'detiktopi,TRUSTED SELLER,topi stussy import snapback baseball topimurah murmer diskon keren swag jual bboy selfie ootd style _url_ ',fashion
'megatopi,Hat Store,topi mlb import snapback baseball topimurah diskon keren kamisoptimis swag jual bboy selfie ootd _url_ ',fashion
'GilaPromoDotCom,GilaPromo,diskon quiksilver promo spesial november gratis gelang hope _url_ ',fashion
'GilaPromoDotCom,GilaPromo,diskon paul frang promo belanja hemat diskon _url_ ',fashion
'rumahmadani,Rumah Madani,diskon couple mutif series bunda si tampil kompak berfashion muslim _pakaian_ _url_ ',fashion
'VIPPlazaID,VIP Plaza,fashion fever is back get rpso shopping voucher with code feverso here _url_ rabu _url_ ',fashion
'megatopi,Hat Store,topi mlb import snapback baseball topimurah diskon keren kamisoptimis swag jual bboy selfie ootd _url_ ',fashion
'dRyshirt,dRy Shirt,newarrivals _pakaian_kerja lengan pendek cotton sedia warna idr iisk khusus beli via web diskon _url_ ',fashion
'detiktopi,TRUSTED SELLER,topi iodeep import snapback baseball topimurah murmer diskon keren swag jual bboy selfie ootd style _url_ ',fashion
'GilaPromoDotCom,GilaPromo,diskon keds shus super deal diskon _url_ ',fashion
'GilaPromoDotCom,GilaPromo,diskon _department_store_ department store promo spesial natal diskon _url_ ',fashion
'variasimx,variasimx,diskon lampu trail polisport ori portugal pilih warnamodel indonesia informasi _url_ _url_ ',fashion
'gmyesaya,Yesaya A Silalahi,diskon belanja _url_ kode voucher zbapzg fashion diskon voucher belanja ',fashion
'nahlagustina,NHL,rt gilapromodotcom diskon keds shus super deal diskon _url_ ',fashion
'megatopi,Hat Store,topi stussy import snapback baseball topimurah murmer diskon keren swag jual bboy selfie ootd style _url_ ',fashion
'GilaPromoDotCom,GilaPromo,diskon keds shus super deal diskon _url_ ',fashion
'GilaPromoDotCom,GilaPromo,diskon _department_store_ department store promo spesial natal diskon _url_ ',fashion
'OrthusMerch,Orthus Merch,we are open dudei come visit at orthus store jl muhammad yamin nomor kawat solo diskon diskon diskon diskon diskon diskon ',fashion
'detiktopi,TRUSTED SELLER,topi stussy import snapback baseball topimurah murmer diskon keren swag jual bboy selfie ootd style _url_ ',fashion
'Giladiskon,Giladiskon Indonesia,quiksilver promo spesial november gratis gelang hope _url_ diskon ',fashion
'Giladiskon,Giladiskon Indonesia,paul frang promo belanja hemat diskon _url_ diskon ',fashion
'GilaPromoDotCom,GilaPromo,diskon _department_store_ department store promo spesial natal diskon _url_ ',fashion
'GilaPromoDotCom,GilaPromo,diskon keds shus super deal diskon _url_ ',fashion
'Giladiskon,Giladiskon Indonesia,_department_store_ department store promo spesial natal diskon _url_ diskon ',fashion
'Giladiskon,Giladiskon Indonesia,keds shus super deal diskon _url_ diskon ',fashion
'WaydeeStore,Fashion Berkelas,follow waydeestore diskon spesial fashionstore jualkaos jualsepatu jualtas sepatumurah tasberkualitas diskon ',fashion
'gmyesaya,Yesaya A Silalahi,diskon belanja _url_ kode voucher zbapzg fashion diskon voucher belanja ',fashion
'bonekboysstore,kios sembako,last stock kaos diskon bonekboys code tsojbb size m l xl ribu ongkos kirim jogja order via wa _phone_ _url_ ',fashion
'detiktopi,TRUSTED SELLER,topi alumni import snapback baseball topimurah murmer diskon keren swag jual bboy selfie ootd style _url_ ',fashion
'GilaPromoDotCom,GilaPromo,diskon _department_store_ department store sorella collection promo gratis kalender _url_ ',fashion
'GilaPromoDotCom,GilaPromo,diskon _department_store_ department store sorella collection promo gratis kalender _url_ ',fashion
'sepatufutsal,Sepatu Futsal ,size harga diskon rp ribu harga normal rp ribu karakter bahan kombinasi tek _url_ _url_ ',fashion
'GilaPromoDotCom,GilaPromo,diskon _department_store_ department store sorella collection promo gratis kalender _url_ ',fashion
'detiktopi,TRUSTED SELLER,topi mlb import snapback baseball topimurah murmer diskon keren swag jual bboy selfie ootd style _url_ ',fashion
'Giladiskon,Giladiskon Indonesia,_department_store_ department store sorella collection promo gratis kalender _url_ diskon ',fashion
'dRyshirt,dRy Shirt,on sale off nomor _pakaian_ nomor _pakaian_ nomor sweater nomor blazer details visi _url_ ',fashion
'GilaPromoDotCom,GilaPromo,diskon poshboy promo super sale diskon _url_ ',fashion
'detiktopi,TRUSTED SELLER,topi boston import snapback baseball topimurah murmer diskon keren swag jual bboy selfie ootd style _url_ ',fashion
'GilaPromoDotCom,GilaPromo,diskon poshboy promo super sale diskon _url_ ',fashion
'Giladiskon,Giladiskon Indonesia,diskon promosi poshboy promo super sale diskon _url_ ',fashion
'detiktopi,TRUSTED SELLER,topi baseball import snapback sport keren swag jual jualbeli diskon murah olshop fashion bandung _url_ ',fashion
'GilaPromoDotCom,GilaPromo,diskon poshboy promo super sale diskon _url_ ',fashion
'GilaPromoDotCom,GilaPromo,diskon poshboy promo super sale diskon _url_ ',fashion
'Giladiskon,Giladiskon Indonesia,poshboy promo super sale diskon _url_ diskon ',fashion
'wahyuwinoto,wahyu winoto,sepatu wanita temu _url_ diskon ',fashion
'chanirafashion,Chanira,cute floral blouse with pants add your sneakers for fabulous style _url_ chanira style sale _url_ ',fashion
'Giladiskon,Giladiskon Indonesia,_toko_fashion_ ladies super sale diskon _url_ diskon ',fashion
'detiktopi,TRUSTED SELLER,topi nba import snapback baseball topimurah murmer diskon keren swag jual bboy selfie ootd style _url_ ',fashion
'Adventures,Outdoor Equipment,pre order deuter diskon tinggal iya gaes syarat tentu laku detail order wa _phone_ b _url_ ',fashion
'ArisDMN,Aris Darmawan, diskongede new balance mrtsbomn  revlite  diskon rp nett free _url_ ',fashion
'detiktopi,TRUSTED SELLER,topi ncaa import snapback baseball topimurah murmer diskon keren swag jual bboy selfie ootd style _url_ ',fashion
'Giladiskon,Giladiskon Indonesia,_department_store_ store promo super harga busyet cashback diskon ekstra _url_ diskon ',fashion
'VIPPlazaID,VIP Plaza,fashion fever is back get rpso shopping voucher with code feverso here _url_ rabu _url_ ',fashion
'kakabeBDG,saori kakabe,kaos kaki pria iya _pakaian_ diskon _url_ _url_ ',fashion
'sepatufutsal,Sepatu Futsal ,size harga diskon rp ribu harga normal rp ribu karakter kombinasi kulit si _url_ _url_ ',fashion
'WaydeeStore,Fashion Berkelas,follow waydeestore diskon spesial fashionstore jualkaos jualsepatu jualtas sepatumurah tasberkualitas diskon ',fashion
'gmyesaya,Yesaya A Silalahi,diskon belanja _url_ kode voucher zbapzg fashion diskon voucher belanja ',fashion
'Giladiskon,Giladiskon Indonesia,alis promo spesial opening gratis dasi sunglass _url_ diskon ',fashion
'ArisDMN,Aris Darmawan,diskongede _toko_fashion_ alphabounce black white diskon rp nett free _url_ ',fashion
'wahyuwinoto,wahyu winoto,sepatu remaja cari _url_ diskon ',fashion
'detiktopi,TRUSTED SELLER,topi raiders import snapback baseball topimurah murmer diskon keren swag jual bboy selfie ootd style _url_ ',fashion
'detiktopi,TRUSTED SELLER,topi patriots import snapback baseball topimurah murmer diskon keren swag jual bboy selfie ootd _url_ ',fashion
'detiktopi,TRUSTED SELLER,topi kansascity import snapback baseball topimurah murmer diskon keren swag jual bboy selfie ootd _url_ ',fashion
'Giladiskon,Giladiskon Indonesia,_toko_fashion_ blibli big sale diskon _url_ diskon ',fashion
'nurmalitady,Nurmalita Dwiyanti,rt _merk_pakaian_hijabku assalamualaikum _merk_pakaian_ku _merk_pakaian_ diskon beli produk _merk_pakaian_ sk laku hubung lin ',fashion
'radatime,RaDa Time Jam Tangan,new arrival _jam_ bristol egmm dwphone diskon rp _url_ ',fashion
'sandipolibag,sandi irawan,adv dapetin diskon treatment shusandcare promo laku ajar sabtu iya buru studentday co ',fashion
'MDsquareapg,MANGGASQUARE,siang m ms lovers playboy shus diskon up to selected _toko_fashion_ ladies promonya _url_ ',fashion
'_aksesoris_id,Garskin Indonesia,yeay nikmat diskon produk _aksesoris_ _url_ _department_store_com dinomarket _url_ ',fashion
'BillionStore,Billion Store ID,diskon mal jeans keren harga ribu cepat order wa _phone_ _url_ jaringaniklan ',fashion
'rumahmadani,Rumah Madani,diskon _pakaian_ syar _pakaian_ baru desain khusus sesuai butuh muslimah nyaman sesuai _url_ ',fashion
'Ayya,Ayyasiimaniez,idr beli pc diskon ribu pc beli pc diskon ribu pc terang bahan ukur _url_ ',fashion
'muslimamanah,Griya Muslim Amanah,_pakaian_ couple _pakaian_ thaluna kids clothing diskon _pakaian_ vanessa harga rp _url_ ',fashion
'MimituppyTupper,Promo Tupperware,_pakaian_ set rp harga diskon rp sms wa _phone_ _url_ _url_ ',fashion
'MimituppyTupper,Promo Tupperware,_tas_ rp harga diskon rp sms wa _phone_ _url_ _url_ ',fashion
'_merk_pakaian_hijabku,Ayra Hijab,assalamualaikum _merk_pakaian_ku _merk_pakaian_ diskon beli produk _merk_pakaian_ sk laku hubung line pxbgoisz ',fashion
'briankurniawan,hcbshop,ready jaket idr harga diskon size xxl _url_ ',fashion
'briankurniawan,hcbshop,ready jaket idr harga diskon size xxl _url_ ',fashion
'briankurniawan,hcbshop,ready jaket idr harga diskon size xxl _url_ ',fashion
'AhmadFatihID,Ahmad Fatih,khusus beli diskon _pakaian_ buru order stok _toko_fashion_s bigsale cek branda yah ',fashion
'briankurniawan,hcbshop,ready kaos idr harga diskon size l res_toko_fashion_r grosir _url_ ',fashion
'AhmadFatihID,Ahmad Fatih,khusus beli diskon _pakaian_ buru order stok _toko_fashion_s bigsale ',fashion
'IiHolillah,Pashmina Instan,diskon hemat beli produk _pakaian_ instan syar hijabelasyari produk _url_ ',fashion
'grapesinoct,Rachma Amelia,diskon diskon love _pakaian_ shaffiya diskon sd tanggal desember ayo order _url_ ',fashion
'facchan,Zulfa Salsabila,jual sepatu album diskon november silah lirik iya barangkali minat _url_ jualsepatu ',fashion
'RumahGrosirBDG,Rumah Grosir Bandung,koleksi baju muslim anak ain baru diskon cek koleksi lengkap _url_ size _url_ ',fashion
'ComPhibi,Berita Terkini,diskon rpjs beli kim fashion _url_ ',fashion
'dayornight,DAYorNIGHTboutique,diskon ampun _pakaian_ now only for size m l xl for size _url_ ',fashion
'AdaDiskon,AdaDiskoncom,shocking promo items _toko_fashion_ _merk_pakaian_ diskon _url_ ',fashion
'grapesinoct,Rachma Amelia,diskon diskon love _pakaian_ ayum diskon sd tanggal desember ayo order grapes _url_ ',fashion
'Salwa,BundanyaSalwaAzzam,rt dokuid buulan tetep gaya pakai jam tangan beli moment diskon _url_ ht ',fashion
'sportdeca,Sportdecacom,langgan setia sepatu _toko_fashion_ nikmat diskon off tipe sepatu beli _url_ ',fashion
'rumahmadani,Rumah Madani,diskon nb nrcoaas rp rp rp rp xxl sedia size s m _url_ ',fashion
'SobatDewi,Dewi,pakai anak laki laki merek crocodile diskon persen _department_store_ solo square _url_ _url_ ',fashion
'EdoFranciscus,Chelsea Loyal,ilmaaws iya iya cewek mah sih tas warna biru diskon ijo warna ',fashion
'ttaqin,Zenal Muttaqin,rt kdri diskon kdri new hellofest gold available size s m l xl xxl order _url_ sms wa https ',fashion
'ttaqin,Zenal Muttaqin,rt kdri diskon up to milik kaos hellofest favorit _url_ ',fashion
'ttaqin,Zenal Muttaqin,rt kdri diskon kdri anima expo available size xs s xl xxl order _url_ sms wa _url_ ',fashion
'EdoVictor,Ridho Dwi Santosa,voucher diskon _toko_fashion_ free ongkos kirim indonesia fjbkaskus via fjbkaskusid _url_ ',fashion
'nirmaisma,Nirma Ismarayani,rt eastkalimantan tukar telkomsel poin mu ekc diskon produk kaos ekc _tas_ ayokeekc https t ',fashion
'BeyThommy,Bey Thommy,rt pasarayaid diskon produk sepatu pria _toko_fashion_ promo laku indonesiapunya ',fashion
'RBajoechacha,Roemahbajoechacha,gebyar diskon besaran rbcc nich bunda pesan silah inbonya send foto alamat lengkap nomor _url_ ',fashion
'WTCMATAHARI,WTC MATAHARI SERPONG,selamat hari senin dapat diskon off beli sepatu _toko_fashion_ mall wtc _department_store_ serpong _url_ ',fashion
'kickchickcloth,KICKCHICK CLOTH,ls _pakaian_ available size m xl xxl diskon   order stock _toko_fashion_s _url_ ',fashion
'ORORI,ORORI,dapat diskon koleksi hias berlian baru orori klik _url_ _url_ ',fashion
'binjaisupermall,Binjai Supermall,diskon produk lesfemmesbags binjai supermall tanggal november wib _url_ ',fashion
'dprissia,dprissia,ayo order hijab baju muslim pria murah kualitas beli diskon ribu pcs order bbm jeaef_bank_ sms _phone_ ',fashion
'meitrisaw,Meitrisa Wlndr,_tas_ rp uk eoxracm min beli epcs mi tas diskon rp _url_ ',fashion
'pasarayaid,PASARAYA BLOK M,diskon produk sepatu pria _toko_fashion_ promo laku indonesiapunya ',fashion
'pienappy,PieNappy,habis _pakaian_ ayo borong mom diskon all _url_ ',fashion
'_toko_elektronik_indonesia,AVTECH,ayo order daypack new arrival _toko_elektronik_ diskon free ongkirnya looh kapasitas isl pas _url_ ',fashion
'LOGOJEANS,LOGO Jeans,bosan pakai jeans coba pakai _toko_fashion_ ayo diskon loh cek koleksi _url_ ',fashion
'Hondavipcard,Honda VIP Card,dapat diskon transaksi outlet gado gado boplo informasi _url_ wahana_merk_motor_ _url_ ',fashion
'rumahmadani,Rumah Madani,diskon an agog merah cabe harga rp rp _pakaian_ cantik alnita _url_ ',fashion
'UKMKlaten,UKM Klaten,grosir baju renang anak bayi branded murah klik _url_ harga aoribuan diskon s _url_ ',fashion
'rizafun,Mandanya Nizam H,bismillah harga res_toko_fashion_r handsock harga ecer lusin diskon kodi diskon _url_ ',fashion
'ShoesCleanMKS,IG ShoesCleanMks,promo diskon is back minimal bawa pasang outlet shuscleanmks _url_ ',fashion
'radatime,RaDa Time Jam Tangan,koleksi baru _toko_fashion_ diameter cm diskon rp bulan cicil _url_ ',fashion
'radatime,RaDa Time Jam Tangan,koleksi baru _toko_fashion_ diameter cm diskon sedia pc model order _url_ ',fashion
'sportdeca,Sportdecacom,ceria hari kaos kaki happy socks dapat diskon off produk beli online _url_ ',fashion
'WowHumor,Humor Indonesia,rt kiosgrosirrajut rajut ariel rp ribu beli diskon sms wa _phone_ line hazgbesf pakaia _url_ ',fashion
'WowHumor,Humor Indonesia,rt kiosgrosirrajut monaco rp ribu beli diskon sms wa _phone_ line hazgbesf pakaia _url_ asg ',fashion
'WowHumor,Humor Indonesia,rt kiosgrosirrajut maroko rp ribu beli diskon sms wa _phone_ line hazgbesf pakaia _url_ asg ',fashion
'MalRatuIndah,Mal Ratu Indah,_toko_fashion_ flash sale dapat diskon produk _toko_fashion_ favorit promo _url_ ',fashion
'hijupline,Jual Hijab Alila,sale sale big saleii hijab _pakaian_ banjir diskon alias _pakaian_ fair online lagi _url_ _url_ ',fashion
'_pakaian_hijab,_pakaian_hijab,hai fams dapat diskon _pakaian_ jepara jl kolonel sugiono nomor c kaum jepara _url_ ',fashion
'AdaDiskon,AdaDiskoncom,hunting sepatu olahraga _toko_fashion_ incar diskon cek _url_ ',fashion
'Giladiskon,Giladiskon Indonesia,super _toko_fashion_ clearance sale diskon informasi _url_ ',fashion
'juventinimaniac,Yosapath Tambunan,rt angkasapura dapat diskon produk _toko_fashion_ bandara internasional sukarno hatta smileairport teuntukindonesia htt ',fashion
'burupromo,Buru Promo,diskon beli tas _url_ _url_ kota mall pakaiandanaksesoris produk ',fashion
'khaleedShop,RumahDannis Semarang,bma cewek size kode pafgg nomor rp harga diskon rp _url_ ',fashion
'Jagadmayanet,Cara Gila Jualan,retweet diskon sepatu wanita daster murah baju hijab invite pin bb eiaogdsb _url_ res_toko_fashion_r ',fashion
'penandpaw,PenPaw,pen paw jual kaos kaos branded murah murah diskon all hitam buru add rrsgeagj  penandpaw ',fashion
'Giladiskon,Giladiskon Indonesia,optik tunggal year end sale promo gebyar diskon harga spesial _url_ diskon ',fashion
'Giladiskon,Giladiskon Indonesia,levis promo spesial bazaar diskon _url_ diskon ',fashion
'medanreview,MedanReviewcom,promo mantap dompet tipis promo diskon kalas _department_store_ menu _url_ ',fashion
'pasarayaid,PASARAYA BLOK M,kickers bags shus _toko_fashion_ promo diskon harga spesial november indonesiapunya ',fashion
'_toko_fashion_bag,Palomino BAGS,belanja tambah diskon _toko_fashion_ en ji ayo klik dapat diskon _url_ ',fashion
'rumahmadani,Rumah Madani,diskon _pakaian_ syar ukhti juara _pakaian_ fashion muslimah  klik gambar  koleksi lengkap _url_ ',fashion
'shirtlova,MERCH JKTAKB,tas _tas_ _tas_ black white redaksi jktab harga diskon iook ongkos kirim model laris lho _url_ ',fashion
'DOKUid,DOKUid,buulan tetep gaya pakai jam tangan beli moment diskon _url_ ',fashion
'faphijabbali,FAP hijab Bali,bismillah _pakaian_ _merk_pakaian_ by fap hijab motif monochrome diskon _url_ ',fashion
